,Unnamed: 0,lfnr,krnr,agglvl,name,wkr,regbez,agg2833k,agg2833v,krnrv,c25wohn,c25lselb,c25lgewb,c25langs,c25larb,c25lmith,c25iselb,c25igewb,c25iangs,c25iarb,c25imith,c25hselb,c25hangs,c25harb,c25hmith,c25vselb,c25vangs,c25varb,c25vmith,c25gselb,c25ggewb,c25gangs,c25garb,c25gmith,c25dselb,c25dgewb,c25dangs,c25darb,c25dmith,c25dhaus,c25bland,c25bwerk,c25bhand,c25bverw,c25bgsun,c25bhaus,c25selb,c25hsgew,c25anges,c25arbei,c25mith,c25berwt,c25bbrlo,c25pop,c25prot,c25kath,c25juden,c33pop1,c33erwp,c33werwp,c33erwtt,c33erlos,c33brlos,c33aohb,c33waohb,c33land,c33indu,c33hndl,c33dnst,c33haus,c33selb,c33mith,c33beamt,c33angs,c33arbei,c33hsang,c33eloan,c33eloar,c33eloha,c33pop2,c33lv,rwz1,rwz2a,rwz2b,rwz2c,rwz2d,rwz3,rwz4a,rwz4b,rwz4c,rwz5,rwz6,rwz7,rwz8a,rwz8b,rwz8c,rwz8d,rwz9,rwz10a,rwz10b,rwz10c,rwz11,alos30d,alu30d,kru30d,we30d,alos31d,alu31d,kru31d,we31d,alos32d,alu32d,kru32d,we32d,com,treatment
32,3137,3138,617,GEMEINDEN AB 2000 E.,WEIDENAU A. D. SIEG,18,1,3138,3138,617,10913.0,147.0,0.0,7.0,26.0,119.0,948.0,6.0,1359.0,4969.0,24.0,529.0,774.0,658.0,36.0,49.0,324.0,29.0,0.0,75.0,0.0,34.0,26.0,0.0,0.0,0.0,4.0,26.0,0.0,216.0,299.0,7300.0,1997.0,402.0,135.0,246.0,1748.0,6.0,2502.0,5734.0,179.0,10379.0,534.0,10913.0,8418.0,1860.0,19.0,11087.0,4637.0,1161.0,3327.0,1310.0,881.0,5569.0,4133.0,175.0,1772.0,797.0,328.0,255.0,651.0,278.0,173.0,628.0,1351.0,246.0,292.0,977.0,41.0,11087.0,253.0,10913.0,9816.0,9377.0,0.0,0.0,2461.0,334.0,541.0,125.0,11033.0,10818.0,96660.0,135.0,478.0,350.0,37.0,15.0,2249.0,110.0,102.0,105.0,,,,,,,,,,,,,1,0
33,4453,4454,882,stadtkreise,WEIDEN,25,2,4454,4454,882,19536.0,257.0,0.0,47.0,195.0,180.0,1254.0,29.0,698.0,5162.0,73.0,879.0,3280.0,3335.0,156.0,174.0,893.0,84.0,2.0,112.0,0.0,61.0,46.0,2.0,0.0,0.0,46.0,43.0,0.0,391.0,679.0,7187.0,7650.0,1153.0,221.0,480.0,2676.0,29.0,5025.0,8865.0,413.0,17370.0,2166.0,19536.0,3574.0,15774.0,154.0,22775.0,11098.0,3640.0,9360.0,1738.0,2195.0,9482.0,7095.0,403.0,3627.0,3750.0,1127.0,453.0,1394.0,454.0,1263.0,2116.0,3699.0,434.0,253.0,1452.0,33.0,22775.0,589.0,19536.0,7452.0,5136.0,100.0,365.0,4426.0,614.0,346.0,40.0,15343.0,19684.0,177350.0,82.0,354.0,422.0,142.0,106.0,3670.0,436.0,320.0,279.0,801.0,538.0,72.0,191.0,1068.0,368.0,395.0,305.0,1280.0,294.0,437.0,549.0,1,0
34,1539,1540,323,GEMEINDEN AB 2000 E.,WEIDA,12,1,1540,1540,323,10040.0,74.0,0.0,7.0,107.0,43.0,906.0,47.0,635.0,5207.0,65.0,444.0,523.0,175.0,171.0,72.0,330.0,6.0,0.0,81.0,0.0,25.0,39.0,6.0,0.0,0.0,10.0,12.0,0.0,204.0,231.0,6813.0,1313.0,408.0,151.0,226.0,1577.0,47.0,1530.0,5546.0,285.0,9142.0,898.0,10040.0,8804.0,631.0,9.0,11040.0,5389.0,1825.0,4634.0,755.0,956.0,4695.0,3378.0,177.0,3280.0,702.0,275.0,200.0,671.0,203.0,192.0,495.0,2874.0,199.0,59.0,674.0,22.0,11040.0,296.0,10040.0,7953.0,5846.0,43.0,151.0,2921.0,562.0,396.0,42.0,10548.0,10324.0,93050.0,173.0,478.0,303.0,46.0,26.0,2592.0,188.0,141.0,314.0,,,,,,,,,,,,,1,0
35,2979,2980,598,GEMEINDEN AB 2000 E.,WATTENSCHEID,18,1,0,0,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
36,6248,6249,1222,GEMEINDEN AB 2000 E.,WAREN,35,1,6249,6249,1222,10363.0,273.0,0.0,55.0,663.0,108.0,962.0,22.0,262.0,2359.0,1.0,770.0,909.0,756.0,22.0,101.0,509.0,156.0,0.0,110.0,0.0,46.0,56.0,0.0,0.0,0.0,10.0,232.0,0.0,311.0,1099.0,3584.0,2457.0,766.0,212.0,553.0,2216.0,22.0,1791.0,4222.0,131.0,8671.0,1692.0,10363.0,9959.0,330.0,36.0,11565.0,4949.0,1462.0,4084.0,865.0,1223.0,5393.0,3915.0,640.0,1416.0,1167.0,522.0,339.0,842.0,429.0,356.0,551.0,1571.0,335.0,113.0,698.0,54.0,11565.0,1313.0,10363.0,8493.0,6838.0,20.0,85.0,2862.0,538.0,396.0,66.0,10930.0,10192.0,92190.0,214.0,485.0,260.0,41.0,38.0,2543.0,146.0,173.0,365.0,,,,,,,,,,,,,1,0
37,3166,3167,621,stadtkreise,WANNE-EICKEL,18,1,3167,3167,621,91024.0,150.0,0.0,25.0,271.0,116.0,2743.0,63.0,4097.0,54499.0,144.0,2739.0,7182.0,4084.0,502.0,356.0,2269.0,313.0,7.0,408.0,0.0,184.0,248.0,8.0,12.0,0.0,60.0,499.0,0.0,1433.0,562.0,61483.0,14507.0,2945.0,848.0,2004.0,6408.0,63.0,13817.0,59914.0,777.0,82349.0,8675.0,91024.0,46450.0,40576.0,316.0,92269.0,33589.0,6295.0,20957.0,12632.0,9036.0,49644.0,36190.0,433.0,11573.0,5902.0,1938.0,1111.0,2350.0,848.0,1852.0,3033.0,11786.0,1088.0,1083.0,11083.0,466.0,92269.0,1260.0,91024.0,6955.0,4239.0,161.0,542.0,19785.0,551.0,405.0,44.0,70567.0,91599.0,810630.0,63.0,334.0,485.0,118.0,66.0,16428.0,974.0,2383.0,697.0,7696.0,4631.0,805.0,2260.0,9675.0,1950.0,2622.0,5103.0,11816.0,640.0,2372.0,8804.0,1,0
38,1927,1928,392,stadtkreise,WANDSBEK,13,1,1928,1928,392,39606.0,205.0,0.0,55.0,505.0,43.0,2476.0,71.0,2044.0,13681.0,103.0,3293.0,4016.0,3569.0,311.0,332.0,2720.0,271.0,2.0,265.0,0.0,214.0,212.0,6.0,12.0,0.0,116.0,510.0,0.0,1378.0,808.0,18304.0,11189.0,3325.0,697.0,2016.0,6583.0,71.0,9165.0,18748.0,465.0,36339.0,3267.0,41416.0,37694.0,1672.0,170.0,46255.0,22156.0,6479.0,15734.0,6422.0,3687.0,20412.0,15486.0,560.0,5307.0,5773.0,2771.0,1323.0,3007.0,788.0,1732.0,3372.0,5548.0,1287.0,911.0,5368.0,143.0,46255.0,1251.0,39606.0,8203.0,4864.0,261.0,1282.0,10353.0,363.0,536.0,101.0,44121.0,39141.0,361715.0,202.0,512.0,261.0,25.0,15.0,8388.0,785.0,1180.0,1079.0,3699.0,1979.0,719.0,1001.0,5149.0,1272.0,1778.0,2099.0,6014.0,658.0,1428.0,3928.0,1,0
39,2625,2626,533,GEMEINDEN AB 2000 E.,WALTROP,17,1,2626,2626,533,11044.0,498.0,0.0,52.0,337.0,559.0,541.0,3.0,662.0,6036.0,18.0,362.0,289.0,284.0,54.0,42.0,285.0,88.0,1.0,55.0,0.0,23.0,30.0,0.0,0.0,0.0,1.0,23.0,0.0,183.0,1446.0,7257.0,989.0,416.0,108.0,207.0,1498.0,3.0,1312.0,6798.0,632.0,10423.0,621.0,11044.0,2079.0,8614.0,24.0,11549.0,4831.0,1240.0,3971.0,860.0,828.0,5890.0,4110.0,1075.0,1997.0,498.0,276.0,125.0,502.0,672.0,142.0,326.0,2206.0,123.0,42.0,777.0,41.0,11549.0,1425.0,11044.0,9504.0,8607.0,0.0,0.0,2140.0,278.0,572.0,150.0,9877.0,10838.0,94720.0,82.0,432.0,439.0,47.0,18.0,1887.0,136.0,117.0,50.0,,,,,,,,,,,,,1,0
40,3909,3910,743,GEMEINDEN AB 2000 E.,WALSUM,23,1,3910,3910,743,20063.0,203.0,0.0,10.0,93.0,203.0,445.0,2.0,1557.0,13906.0,27.0,436.0,489.0,810.0,73.0,54.0,336.0,56.0,0.0,45.0,0.0,28.0,32.0,2.0,0.0,0.0,20.0,101.0,0.0,235.0,509.0,15935.0,1808.0,446.0,107.0,356.0,1183.0,2.0,2440.0,14998.0,305.0,19161.0,902.0,20063.0,7047.0,11379.0,16.0,20832.0,7624.0,1080.0,4848.0,2776.0,1315.0,11893.0,8464.0,375.0,3206.0,743.0,354.0,170.0,496.0,293.0,167.0,534.0,3189.0,169.0,159.0,2531.0,86.0,20832.0,593.0,20063.0,9719.0,8966.0,4.0,29.0,3878.0,465.0,473.0,62.0,15117.0,19842.0,171410.0,56.0,341.0,470.0,133.0,63.0,3057.0,225.0,596.0,85.0,,,,,,,,,,,,,1,0
41,5544,5015,1025,GEMEINDEN AB 2000 E.,WALDHEIM,29,1,5015,5015,1025,12394.0,44.0,0.0,1.0,51.0,59.0,1451.0,574.0,764.0,4710.0,67.0,514.0,564.0,257.0,99.0,52.0,1146.0,23.0,1.0,84.0,0.0,183.0,25.0,5.0,0.0,0.0,4.0,11.0,0.0,185.0,155.0,6992.0,1434.0,1222.0,297.0,200.0,2145.0,574.0,2662.0,5077.0,231.0,10300.0,2094.0,12394.0,11215.0,283.0,9.0,12507.0,5896.0,2255.0,4254.0,1642.0,2188.0,4423.0,3169.0,104.0,2344.0,910.0,715.0,181.0,792.0,250.0,560.0,550.0,1923.0,179.0,152.0,1443.0,47.0,12507.0,190.0,12394.0,7262.0,4825.0,32.0,131.0,3254.0,454.0,496.0,50.0,12587.0,11195.0,102520.0,232.0,495.0,246.0,27.0,16.0,2918.0,165.0,171.0,408.0,,,,,,,,,,,,,1,0
42,5731,5202,1044,GEMEINDEN AB 2000 E.,WALDENBURG,30,1,5203,5203,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4241.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
43,2965,2966,597,GEMEINDEN AB 2000 E.,VOERDE,18,1,2966,2966,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8365.0,7313.0,548.0,0.0,8445.0,3791.0,832.0,2917.0,874.0,548.0,4106.0,3124.0,371.0,1890.0,356.0,160.0,140.0,498.0,303.0,64.0,368.0,1549.0,135.0,76.0,776.0,22.0,8445.0,493.0,8365.0,8484.0,6538.0,28.0,115.0,1961.0,582.0,353.0,65.0,7160.0,8170.0,74255.0,89.0,391.0,448.0,72.0,40.0,1738.0,72.0,151.0,109.0,,,,,,,,,,,,,1,0
44,5159,5690,1137,GEMEINDEN AB 2000 E.,VILLINGEN,32,1,5690,5690,1137,13982.0,251.0,0.0,20.0,107.0,242.0,1335.0,66.0,1147.0,4628.0,30.0,765.0,1844.0,854.0,114.0,137.0,757.0,38.0,0.0,131.0,0.0,91.0,79.0,1.0,0.0,0.0,1.0,97.0,0.0,404.0,620.0,7140.0,3577.0,932.0,302.0,502.0,2619.0,66.0,3860.0,5803.0,387.0,13073.0,909.0,13982.0,2979.0,10804.0,51.0,14430.0,7273.0,2365.0,6104.0,1169.0,962.0,6195.0,4497.0,437.0,2786.0,1694.0,885.0,302.0,968.0,482.0,753.0,1059.0,2548.0,294.0,177.0,973.0,19.0,14430.0,815.0,13982.0,9139.0,7859.0,33.0,168.0,3102.0,329.0,595.0,76.0,13091.0,13061.0,118755.0,114.0,536.0,326.0,24.0,13.0,2499.0,419.0,184.0,203.0,,,,,,,,,,,,,1,0
45,4081,4082,766,stadtkreise,VIERSEN,23,1,4082,4082,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32133.0,2743.0,28885.0,157.0,33597.0,16620.0,5659.0,12549.0,4071.0,2429.0,14548.0,10711.0,898.0,7864.0,2314.0,932.0,541.0,2094.0,912.0,461.0,1672.0,6888.0,522.0,491.0,3538.0,42.0,33597.0,1340.0,,,,,,,,,,,,,,,,,,,,,,2825.0,1304.0,632.0,889.0,3381.0,1081.0,794.0,1506.0,3162.0,288.0,584.0,2290.0,1,0
46,5999,6000,1174,GEMEINDEN AB 2000 E.,VIERNHEIM,33,1,6000,6000,1174,10868.0,531.0,0.0,28.0,120.0,471.0,730.0,3.0,459.0,6073.0,21.0,411.0,269.0,426.0,70.0,21.0,261.0,10.0,0.0,75.0,0.0,6.0,27.0,1.0,0.0,0.0,0.0,5.0,0.0,81.0,1150.0,7283.0,1176.0,292.0,109.0,86.0,1768.0,3.0,1023.0,6661.0,563.0,10096.0,772.0,10868.0,652.0,10099.0,90.0,12041.0,5304.0,1592.0,3413.0,1891.0,747.0,5990.0,4155.0,643.0,2007.0,470.0,221.0,72.0,621.0,469.0,116.0,298.0,1838.0,71.0,122.0,1755.0,14.0,12041.0,1079.0,10868.0,9920.0,9746.0,0.0,0.0,2436.0,569.0,397.0,34.0,8438.0,11184.0,98780.0,58.0,330.0,473.0,139.0,92.0,2259.0,69.0,108.0,88.0,,,,,,,,,,,,,1,0
47,2323,2324,473,GEMEINDEN AB 2000 E.,VERDEN,15,2,2324,2324,473,10073.0,162.0,0.0,20.0,127.0,95.0,1142.0,177.0,340.0,2393.0,74.0,868.0,888.0,669.0,109.0,207.0,983.0,128.0,1.0,120.0,0.0,27.0,42.0,4.0,1.0,0.0,29.0,71.0,0.0,400.0,404.0,3949.0,2534.0,1319.0,193.0,501.0,2500.0,177.0,2287.0,3430.0,283.0,8900.0,1173.0,10073.0,9180.0,498.0,87.0,10817.0,4926.0,1304.0,4133.0,793.0,1036.0,4855.0,3471.0,263.0,1196.0,1281.0,1083.0,310.0,899.0,362.0,747.0,668.0,1153.0,304.0,108.0,662.0,23.0,10817.0,439.0,10073.0,9851.0,9512.0,0.0,0.0,2653.0,181.0,615.0,204.0,13767.0,9943.0,90530.0,320.0,518.0,157.0,5.0,2.0,2278.0,218.0,157.0,288.0,,,,,,,,,,,,,1,0
48,3854,3855,736,GEMEINDEN AB 2000 E.,VELBERT,22,1,3816,3816,736,25721.0,173.0,0.0,6.0,99.0,105.0,2710.0,363.0,2796.0,14215.0,58.0,1116.0,1023.0,553.0,144.0,104.0,605.0,54.0,0.0,148.0,0.0,64.0,62.0,5.0,1.0,0.0,24.0,92.0,0.0,523.0,383.0,19779.0,2836.0,763.0,279.0,640.0,4252.0,363.0,4518.0,15075.0,312.0,24680.0,1041.0,27075.0,17323.0,7370.0,69.0,29699.0,14326.0,3674.0,11138.0,3188.0,1750.0,13623.0,10369.0,539.0,7767.0,1680.0,664.0,488.0,1690.0,585.0,338.0,1612.0,6428.0,485.0,374.0,2785.0,29.0,29699.0,782.0,25721.0,8080.0,6085.0,37.0,143.0,6503.0,585.0,363.0,52.0,23012.0,25944.0,238045.0,83.0,431.0,426.0,60.0,35.0,5608.0,497.0,398.0,341.0,1941.0,1259.0,459.0,223.0,3271.0,1211.0,1243.0,817.0,2746.0,309.0,1072.0,1365.0,1,0
49,3002,3003,603,GEMEINDEN AB 2000 E.,UNNA,18,1,3151,3151,603,18594.0,227.0,0.0,28.0,186.0,302.0,1223.0,24.0,997.0,8819.0,43.0,944.0,1211.0,525.0,144.0,154.0,828.0,53.0,1.0,158.0,0.0,78.0,95.0,6.0,1.0,0.0,26.0,169.0,0.0,567.0,743.0,11082.0,2824.0,1036.0,337.0,763.0,2707.0,24.0,3168.0,9847.0,496.0,16785.0,1809.0,18594.0,11996.0,5992.0,186.0,18566.0,7560.0,2024.0,5649.0,1911.0,1814.0,9192.0,6715.0,462.0,2609.0,1373.0,736.0,469.0,1002.0,493.0,414.0,871.0,2406.0,463.0,225.0,1616.0,70.0,18566.0,694.0,18594.0,9375.0,8258.0,17.0,127.0,4147.0,373.0,507.0,120.0,17971.0,17878.0,160665.0,147.0,457.0,344.0,52.0,24.0,3615.0,154.0,378.0,248.0,,,,,,,,,,,,,1,0
50,5074,5605,1117,GEMEINDEN AB 2000 E.,ULM A. D. DONAU,31,1,5605,5605,1117,57427.0,372.0,0.0,76.0,368.0,467.0,4326.0,68.0,4205.0,15119.0,360.0,3707.0,8475.0,3330.0,701.0,822.0,5412.0,413.0,4.0,459.0,0.0,396.0,343.0,23.0,0.0,0.0,25.0,343.0,0.0,1761.0,1283.0,24010.0,16213.0,6651.0,1221.0,2129.0,9686.0,68.0,18589.0,19916.0,1555.0,51507.0,5920.0,57278.0,31863.0,23539.0,565.0,62472.0,31139.0,10321.0,26699.0,4440.0,5332.0,26001.0,19263.0,1131.0,10669.0,8025.0,5043.0,1831.0,4357.0,1412.0,4391.0,5074.0,9707.0,1758.0,1015.0,3205.0,220.0,62472.0,1735.0,59357.0,8506.0,6795.0,23.0,108.0,14628.0,227.0,664.0,109.0,67271.0,57140.0,521185.0,214.0,550.0,224.0,12.0,6.0,12151.0,1623.0,854.0,1326.0,2591.0,1587.0,396.0,608.0,3657.0,1753.0,969.0,935.0,3554.0,812.0,998.0,1744.0,1,0
51,2248,2249,457,GEMEINDEN AB 2000 E.,UELZEN,15,1,2249,2249,457,11809.0,49.0,0.0,40.0,130.0,129.0,1032.0,14.0,350.0,2234.0,52.0,902.0,2398.0,1209.0,87.0,107.0,644.0,66.0,2.0,153.0,0.0,39.0,62.0,1.0,0.0,0.0,24.0,93.0,0.0,485.0,348.0,3668.0,4596.0,819.0,255.0,602.0,2243.0,14.0,3495.0,3794.0,271.0,10288.0,1521.0,11809.0,10947.0,538.0,38.0,12793.0,5672.0,1659.0,4853.0,819.0,1223.0,5898.0,4408.0,170.0,1568.0,2048.0,653.0,414.0,893.0,257.0,665.0,1007.0,1632.0,399.0,147.0,642.0,30.0,12793.0,357.0,11809.0,9288.0,8206.0,8.0,39.0,3156.0,221.0,629.0,150.0,15499.0,11902.0,108760.0,275.0,540.0,174.0,11.0,5.0,2645.0,297.0,214.0,313.0,,,,,,,,,,,,,1,0
52,5070,5601,1116,GEMEINDEN AB 2000 E.,TUTTLINGEN,31,1,5601,5601,1116,16281.0,188.0,0.0,45.0,131.0,409.0,2108.0,227.0,1615.0,7637.0,119.0,608.0,634.0,279.0,221.0,100.0,478.0,26.0,0.0,120.0,0.0,47.0,30.0,4.0,0.0,0.0,3.0,78.0,0.0,320.0,773.0,11479.0,1742.0,604.0,201.0,401.0,3124.0,227.0,2822.0,8181.0,753.0,15200.0,1081.0,16281.0,11364.0,4624.0,16.0,17225.0,9055.0,3100.0,7900.0,1155.0,1330.0,6840.0,5045.0,403.0,5247.0,1283.0,573.0,394.0,1334.0,476.0,367.0,1201.0,4135.0,387.0,108.0,1026.0,21.0,17225.0,604.0,16281.0,9797.0,9438.0,5.0,43.0,4270.0,169.0,740.0,91.0,19667.0,16439.0,151960.0,222.0,574.0,198.0,6.0,2.0,3708.0,361.0,201.0,347.0,,,,,,,,,,,,,1,0
53,5066,5597,1115,GEMEINDEN AB 2000 E.,TUEBINGEN,31,1,5597,5597,1115,20276.0,472.0,0.0,32.0,89.0,576.0,1680.0,16.0,671.0,2519.0,157.0,983.0,2419.0,763.0,215.0,687.0,2214.0,150.0,1.0,242.0,0.0,533.0,220.0,8.0,3.0,0.0,18.0,139.0,0.0,814.0,1169.0,5027.0,4380.0,3052.0,1003.0,974.0,4067.0,16.0,5887.0,3880.0,957.0,15605.0,4671.0,20266.0,15782.0,3939.0,82.0,23257.0,9596.0,3560.0,8876.0,720.0,5158.0,8503.0,6163.0,551.0,2532.0,2056.0,2725.0,1012.0,1618.0,658.0,1621.0,1534.0,2462.0,983.0,183.0,513.0,24.0,23257.0,822.0,20276.0,9444.0,8579.0,0.0,0.0,4515.0,196.0,581.0,223.0,23476.0,19230.0,177735.0,227.0,545.0,217.0,11.0,5.0,2950.0,1369.0,196.0,499.0,259.0,222.0,24.0,13.0,455.0,203.0,148.0,104.0,578.0,135.0,160.0,283.0,1,0
54,3775,3776,725,stadtkreise,TRIER,21,2,3776,3776,725,58140.0,600.0,0.0,134.0,439.0,188.0,4924.0,101.0,2660.0,12545.0,181.0,4435.0,7791.0,5717.0,348.0,741.0,4281.0,746.0,0.0,567.0,0.0,831.0,714.0,12.0,6.0,0.0,156.0,957.0,0.0,1843.0,1361.0,20310.0,18291.0,5768.0,2124.0,2962.0,11273.0,101.0,15853.0,21118.0,729.0,50816.0,7324.0,68469.0,6102.0,60711.0,832.0,76692.0,32627.0,10696.0,25083.0,7544.0,7581.0,36484.0,25886.0,1847.0,7878.0,8570.0,4958.0,1830.0,4392.0,1765.0,2800.0,5664.0,8682.0,1780.0,1362.0,5923.0,259.0,76692.0,3250.0,58140.0,8809.0,7105.0,43.0,251.0,12919.0,406.0,468.0,126.0,55180.0,55904.0,503415.0,163.0,437.0,317.0,83.0,50.0,10824.0,991.0,1104.0,1085.0,3577.0,1597.0,499.0,1481.0,5556.0,1455.0,1433.0,2668.0,5598.0,584.0,962.0,4052.0,1,0
55,1446,1447,305,GEMEINDEN AB 2000 E.,TORGAU,11,1,1447,1447,305,12647.0,110.0,0.0,62.0,523.0,63.0,1142.0,43.0,583.0,2618.0,76.0,760.0,1076.0,835.0,122.0,197.0,1192.0,179.0,4.0,115.0,0.0,50.0,60.0,3.0,0.0,0.0,21.0,276.0,0.0,416.0,758.0,4419.0,2793.0,1572.0,228.0,713.0,2324.0,43.0,2984.0,4491.0,268.0,10483.0,2164.0,12650.0,11757.0,612.0,14.0,14403.0,6632.0,2046.0,5639.0,993.0,1426.0,6345.0,4567.0,392.0,2228.0,1487.0,1121.0,411.0,931.0,342.0,843.0,893.0,2242.0,388.0,146.0,824.0,23.0,14403.0,809.0,12647.0,8188.0,5954.0,108.0,448.0,3461.0,430.0,470.0,100.0,14449.0,12458.0,112835.0,234.0,495.0,237.0,34.0,21.0,2977.0,289.0,195.0,444.0,,,,,,,,,,,,,1,0
56,98,99,30,stadtkreise,TILSIT,1,2,99,99,30,50834.0,1075.0,0.0,72.0,864.0,931.0,3465.0,150.0,1619.0,13620.0,124.0,3193.0,4063.0,3066.0,238.0,531.0,4399.0,588.0,5.0,444.0,0.0,355.0,267.0,5.0,2.0,2.0,152.0,720.0,0.0,1500.0,2942.0,18828.0,10560.0,5523.0,1071.0,2374.0,8710.0,152.0,10660.0,19125.0,1303.0,41298.0,9536.0,50834.0,46648.0,1406.0,644.0,57286.0,22508.0,6885.0,17416.0,5092.0,7898.0,26880.0,19230.0,1688.0,6157.0,4791.0,3567.0,1213.0,3410.0,1472.0,2389.0,2732.0,6219.0,1194.0,999.0,3915.0,178.0,57286.0,3230.0,50834.0,5795.0,2654.0,708.0,2160.0,13072.0,661.0,295.0,44.0,42492.0,50891.0,460350.0,134.0,373.0,346.0,147.0,110.0,10731.0,797.0,1544.0,1682.0,3172.0,1732.0,321.0,1119.0,3865.0,1389.0,1062.0,1414.0,3804.0,741.0,953.0,2110.0,1,0
57,1217,1218,271,GEMEINDEN AB 2000 E.,THALE,10,1,1218,1218,271,13545.0,47.0,0.0,14.0,129.0,190.0,647.0,6.0,820.0,7624.0,69.0,644.0,459.0,407.0,116.0,76.0,321.0,70.0,3.0,79.0,0.0,81.0,65.0,5.0,3.0,0.0,18.0,101.0,0.0,222.0,380.0,9160.0,1626.0,470.0,230.0,344.0,1496.0,6.0,1713.0,8396.0,383.0,12210.0,1335.0,13716.0,11951.0,1433.0,32.0,13557.0,5545.0,1278.0,4643.0,902.0,1695.0,6317.0,4833.0,156.0,3016.0,924.0,369.0,178.0,623.0,310.0,163.0,596.0,2778.0,173.0,120.0,763.0,19.0,13557.0,259.0,13545.0,9428.0,8647.0,22.0,126.0,3457.0,375.0,573.0,52.0,13924.0,12855.0,116820.0,201.0,502.0,268.0,29.0,17.0,3014.0,111.0,332.0,351.0,,,,,,,,,,,,,1,0
58,1233,1234,274,GEMEINDEN AB 2000 E.,TANGERMUENDE,10,1,1234,1234,274,13173.0,161.0,0.0,29.0,289.0,205.0,749.0,13.0,624.0,6754.0,44.0,699.0,491.0,781.0,83.0,65.0,389.0,75.0,1.0,90.0,0.0,23.0,32.0,2.0,0.0,0.0,16.0,124.0,0.0,246.0,684.0,8171.0,2054.0,530.0,147.0,386.0,1764.0,13.0,1572.0,8055.0,335.0,11972.0,1201.0,13173.0,11096.0,1668.0,23.0,13944.0,6116.0,1746.0,4996.0,1120.0,1246.0,6582.0,4855.0,368.0,3207.0,951.0,299.0,171.0,720.0,314.0,148.0,607.0,3041.0,166.0,117.0,975.0,28.0,13944.0,723.0,13173.0,9759.0,9056.0,26.0,279.0,3669.0,586.0,367.0,47.0,13435.0,13471.0,121070.0,173.0,450.0,330.0,47.0,25.0,3318.0,139.0,212.0,373.0,,,,,,,,,,,,,1,0
59,618,619,154,GEMEINDEN AB 2000 E.,SWINEMUENDE,6,1,619,619,154,18352.0,214.0,0.0,32.0,121.0,18.0,1372.0,7.0,467.0,3177.0,52.0,1739.0,1795.0,1987.0,157.0,296.0,1848.0,805.0,0.0,192.0,0.0,93.0,162.0,3.0,2.0,0.0,23.0,429.0,0.0,673.0,385.0,5068.0,5678.0,2949.0,450.0,1127.0,3815.0,7.0,4258.0,6681.0,230.0,15657.0,2695.0,19787.0,18037.0,907.0,129.0,20514.0,9546.0,2841.0,8389.0,1157.0,2153.0,8815.0,6729.0,183.0,2064.0,2997.0,2494.0,651.0,1501.0,465.0,1809.0,1535.0,2438.0,641.0,221.0,828.0,108.0,20514.0,439.0,18352.0,8120.0,5913.0,48.0,240.0,4999.0,444.0,491.0,65.0,20063.0,17253.0,158075.0,262.0,466.0,243.0,29.0,17.0,4220.0,355.0,424.0,763.0,,,,,,,,,,,,,1,0
60,1756,1757,365,GEMEINDEN AB 2000 E.,SUHL,12,2,1757,1757,365,15579.0,119.0,0.0,33.0,24.0,223.0,1878.0,336.0,1671.0,7134.0,63.0,624.0,776.0,417.0,93.0,62.0,751.0,69.0,1.0,122.0,0.0,46.0,39.0,7.0,11.0,1.0,12.0,99.0,0.0,261.0,399.0,10746.0,1910.0,883.0,214.0,383.0,2816.0,337.0,3289.0,7782.0,387.0,14535.0,1044.0,15582.0,14162.0,386.0,121.0,15477.0,7259.0,1706.0,5646.0,1613.0,1154.0,7064.0,5608.0,180.0,3348.0,1138.0,671.0,309.0,997.0,291.0,456.0,999.0,2603.0,300.0,160.0,1425.0,28.0,15477.0,266.0,15579.0,9550.0,8733.0,16.0,125.0,4328.0,424.0,528.0,48.0,16871.0,15500.0,142940.0,176.0,536.0,256.0,32.0,24.0,3681.0,313.0,334.0,433.0,,,,,,,,,,,,,1,0
